Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,ID,Probability_of_Churn
1,11,1,2,2,2,0,0,12,2,3,0,5616.0,0,5616.0,0.995,594,21,0.476,0.0,5066,0.9
1,22,1,3,6,3,2,0,15,1,2,1,9405.0,0,9405.0,1.033,3272,37,0.382,0.0,6507,0.9
1,24,0,2,6,1,4,0,30,2,3,2,1438.3,452,528.3,0.66,1316,34,0.467,0.633,6769,0.9
1,18,0,3,0,2,4,0,15,5,2,2,1951.0,0,1951.0,0.772,1600,35,0.731,0.0,6367,0.9
1,29,1,4,3,1,3,0,28,1,2,2,27560.0,442,26660.0,1.031,11,0,0.25,0.033,2496,0.9
1,19,1,2,2,1,2,0,12,2,5,3,1438.3,0,1438.3,0.6759999999999999,30,17,0.421,0.0,6739,0.9
1,27,1,4,2,1,0,0,25,4,2,3,34516.0,0,34516.0,0.8540000000000001,4163,62,0.7140000000000001,0.0,3153,0.9
1,21,0,2,0,1,4,0,23,5,2,3,5667.0,1973,3150.0,0.684,1148,28,0.267,0.444,3130,0.9
1,18,1,3,2,1,1,0,20,1,3,3,7266.0,448,6360.0,0.6759999999999999,756,17,0.421,0.125,4250,0.9
1,21,0,3,3,1,5,3,18,2,3,2,34516.0,1973,31999.0,0.618,1596,32,0.5,0.073,9453,0.9
1,28,0,2,4,2,4,0,30,1,3,2,4917.0,0,4917.0,0.972,4329,59,0.917,0.0,2698,0.9
1,18,0,4,5,2,4,0,19,5,3,4,1438.3,8,1268.3,0.889,1458,35,0.406,0.118,8597,0.9
1,23,0,3,2,1,4,0,25,5,3,2,2185.0,0,2185.0,0.727,31,10,0.818,0.0,1406,0.9
1,25,0,3,2,0,4,0,28,4,3,3,1495.0,245,804.0,0.705,1480,32,0.556,0.462,2176,0.9
1,22,0,2,6,1,5,0,25,5,2,3,4382.0,0,4382.0,0.7140000000000001,1385,24,0.417,0.0,1561,0.9
1,13,1,2,5,2,2,0,23,4,3,3,13961.0,837,12662.0,0.8420000000000001,52,10,0.667,0.093,715,0.9
1,16,1,0,3,2,2,0,23,3,3,6,15699.0,0,15699.0,0.569,805,30,0.6,0.0,3570,0.9
1,20,0,2,6,1,4,0,23,1,3,2,4065.0,1973,1548.0,0.957,1731,41,0.821,0.619,9544,0.9
1,16,1,3,2,1,1,0,10,4,3,2,5791.0,1973,3274.0,0.69,1449,54,0.6409999999999999,0.435,1638,0.9
1,17,0,3,5,1,1,0,23,5,4,3,1438.3,0,1438.3,0.747,1096,28,0.583,0.0,3850,0.9
1,15,0,4,3,2,4,0,23,5,3,3,4720.0,0,4720.0,0.978,4254,57,0.675,0.0,5140,0.9
1,30,0,5,6,2,4,0,23,5,3,5,4668.0,1973,2151.0,1.062,4147,53,0.853,0.539,4260,0.9
1,7,0,0,5,2,1,0,2,2,2,6,1438.3,0,1438.3,0.835,1458,39,0.69,0.0,7851,0.9
1,30,1,3,2,1,0,0,23,4,1,1,12211.0,0,12211.0,0.642,98,19,0.526,0.0,1344,0.9
1,31,0,3,3,2,5,0,23,0,4,2,8389.0,1488,6429.0,0.384,379,28,0.407,0.234,5016,0.9
1,25,0,4,4,1,1,3,30,0,3,3,3735.0,0,3735.0,0.762,3754,51,0.848,0.0,2476,0.9
1,23,1,2,2,2,3,0,30,1,3,3,2384.0,1448,465.0,0.5,2104,40,0.471,0.805,9206,0.9
1,18,0,3,2,1,4,0,25,3,2,3,3889.0,1973,1372.0,0.405,735,27,0.276,0.647,9033,0.9
1,28,1,2,2,1,2,0,29,2,3,2,4320.0,0,4320.0,0.967,28,11,0.5,0.0,8823,0.9
1,16,1,5,6,1,2,0,9,5,2,4,5096.0,0,5096.0,0.8079999999999999,1501,33,0.483,0.0,7687,0.9
1,9,0,0,2,2,4,0,12,4,3,4,2300.0,0,2300.0,0.877,521,24,0.478,0.0,829,0.9
1,27,0,2,5,2,4,0,32,0,1,1,1981.0,1056,463.0,1.019,124,15,0.923,0.7659999999999999,2139,0.9
1,26,0,1,2,2,4,0,27,0,2,2,2317.0,0,2317.0,1.005,90,9,0.727,0.0,1854,0.9
1,21,0,1,3,3,4,0,28,5,3,2,3654.0,0,3654.0,0.63,995,34,0.467,0.0,2147,0.9
1,33,1,0,3,2,2,0,41,2,6,6,24621.0,84,24150.0,0.85,1714,41,0.759,0.019,9303,0.9
1,19,0,2,2,1,1,0,13,5,2,4,4307.0,0,4307.0,0.743,4237,52,0.59,0.0,7789,0.9
1,31,1,2,5,1,2,0,28,2,3,2,2527.0,571,1497.0,0.7140000000000001,1648,33,0.387,0.408,1594,0.9
1,5,0,2,6,1,5,0,7,2,1,2,8149.0,0,8149.0,0.331,61,20,0.111,0.0,2960,0.9
1,25,1,5,2,0,0,0,32,5,3,6,34516.0,0,34516.0,0.757,4094,81,1.022,0.0,7148,0.9
1,4,1,1,0,0,4,0,6,3,3,3,7970.0,0,7970.0,0.7759999999999999,331,20,0.429,0.0,7499,0.9
1,30,0,3,3,3,4,0,31,3,3,2,1667.0,165,1072.0,0.63,1363,30,0.481,0.35700000000000004,2809,0.9
1,31,0,2,5,2,4,0,38,2,5,2,1614.0,0,1614.0,0.241,712,28,0.35700000000000004,0.0,1686,0.9
1,35,1,0,0,2,3,0,37,1,4,3,21398.0,0,21398.0,0.695,1852,43,0.767,0.0,1856,0.9
1,16,0,3,6,1,1,0,23,3,2,3,1438.3,0,1438.3,0.58,1163,41,0.457,0.0,2613,0.9
1,6,0,0,5,1,5,0,23,5,3,2,8791.0,0,8791.0,0.894,1505,41,0.594,0.0,3637,0.9
1,31,1,3,2,1,2,0,36,4,0,3,8701.0,17,8486.0,0.527,996,31,0.414,0.025,710,0.9
1,23,0,2,2,3,4,0,16,5,3,3,2520.0,1011,1047.0,0.515,1048,26,0.241,0.585,2594,0.9
1,26,1,3,5,1,3,0,31,2,3,3,11606.0,0,11606.0,0.797,1543,29,0.393,0.0,8411,0.9
1,23,1,4,3,2,2,0,17,5,3,3,18418.0,0,18418.0,0.918,4345,58,0.7440000000000001,0.0,1982,0.9
1,13,1,4,2,1,3,0,17,4,2,2,17523.0,0,17523.0,0.424,972,44,0.688,0.0,3367,0.9
1,20,1,2,3,1,2,1,25,4,3,6,34516.0,1973,31999.0,0.956,4316,79,0.978,0.073,1020,0.9
1,22,0,3,2,1,1,0,18,5,3,4,14899.0,0,14899.0,0.381,550,16,0.368,0.0,7995,0.9
1,22,0,5,3,2,4,0,27,0,4,3,8297.0,1973,5780.0,0.899,4341,64,0.682,0.303,1511,0.9
1,33,1,2,3,2,3,0,41,2,2,2,2791.0,1878,395.0,0.889,1569,33,0.344,0.858,9324,0.9
1,29,0,2,0,2,5,3,23,1,3,3,34516.0,0,34516.0,0.399,398,30,0.212,0.0,2524,0.9
1,18,0,4,2,1,4,0,23,5,3,3,1905.0,0,1905.0,0.845,1853,36,0.586,0.0,5851,0.9
1,13,0,2,1,1,4,0,23,3,3,4,1438.3,429,552.3,0.24,696,32,0.312,0.616,3036,0.9
1,18,0,3,6,1,4,0,22,2,3,2,1855.0,0,1855.0,0.988,1473,17,0.929,0.0,4190,0.9
1,18,0,3,0,2,4,0,21,3,3,1,1605.0,433,715.0,0.742,1616,35,0.5,0.555,3600,0.9
1,31,1,2,5,1,0,0,27,2,3,3,3106.0,659,1986.0,1.045,17,7,0.7,0.361,4812,0.9
1,17,1,3,2,3,3,0,16,0,2,6,11422.0,635,10327.0,0.773,1378,35,0.8,0.096,6509,0.9
1,18,1,5,1,2,2,3,23,1,3,4,34140.0,0,34140.0,0.877,4095,66,0.52,0.0,5418,0.9
1,20,0,4,2,1,5,0,23,3,3,4,2286.0,0,2286.0,1.057,1668,30,0.481,0.0,928,0.9
1,6,0,1,2,1,4,0,10,0,2,3,4065.0,21,3835.0,0.779,3989,54,0.73,0.057,8720,0.9
1,28,1,2,5,2,1,0,37,1,1,3,3682.0,1973,1165.0,0.379,666,25,0.25,0.684,9981,0.9
1,30,0,1,3,1,5,0,29,4,2,3,3674.0,1973,1157.0,0.8540000000000001,1530,35,0.731,0.685,6415,0.9
1,20,1,1,5,1,2,0,21,2,3,4,15060.0,0,15060.0,0.545,639,32,0.4,0.0,1259,0.9
1,34,0,2,3,2,4,0,41,0,6,2,8141.0,1346,6330.0,1.043,3479,43,0.4320000000000001,0.222,7168,0.9
1,15,1,3,3,1,0,0,19,1,2,1,34516.0,0,34516.0,0.965,3208,47,0.541,0.0,1894,0.9
1,19,0,3,2,1,5,0,23,4,2,3,18432.0,90,17948.0,0.557,1257,35,0.552,0.026,4193,0.9
1,22,1,4,5,2,3,3,30,1,3,4,34516.0,0,34516.0,0.6709999999999999,651,18,0.4,0.0,9460,0.9
1,20,1,1,2,2,2,0,24,1,3,4,2445.0,393,1597.0,0.7709999999999999,1182,29,0.56,0.34700000000000003,4665,0.9
1,22,0,2,6,0,4,0,22,2,1,4,2806.0,1972,292.0,0.341,772,25,0.4,0.8959999999999999,2898,0.9
1,33,0,2,3,1,1,0,23,2,3,3,4375.0,0,4375.0,0.621,1441,43,0.472,0.0,602,0.9
1,9,0,3,2,2,4,0,18,0,3,4,1678.0,0,1678.0,0.6759999999999999,1412,51,0.6940000000000001,0.0,10011,0.9
1,2,0,1,2,2,4,0,23,3,2,5,1624.0,0,1624.0,0.299,902,25,0.25,0.0,2942,0.9
1,10,0,1,2,1,4,0,16,3,2,3,1493.0,0,1493.0,0.721,1449,53,0.575,0.0,6991,0.9
1,15,1,3,1,2,0,0,15,3,2,3,6314.0,0,6314.0,0.903,1612,34,0.63,0.0,4883,0.9
1,28,0,5,3,1,5,0,31,4,3,3,5342.0,174,4737.0,0.691,1365,36,0.394,0.113,1914,0.9
1,24,1,2,2,2,3,3,27,2,4,6,34516.0,0,34516.0,0.8009999999999999,3910,69,1.079,0.0,10047,0.9
1,25,1,3,6,1,3,0,23,2,3,3,5130.0,0,5130.0,0.407,473,21,0.292,0.0,6011,0.9
1,21,0,4,5,1,1,1,21,1,3,3,23981.0,0,23981.0,0.196,3021,51,0.605,0.0,4913,0.9
1,17,0,3,6,2,4,0,23,5,3,3,2325.0,24,2087.0,0.64,1261,37,0.621,0.102,5343,0.9
1,36,1,0,0,3,1,0,43,1,6,2,3477.0,0,3477.0,0.436,1093,30,0.7390000000000001,0.0,9225,0.9
1,13,0,1,5,2,1,0,15,4,3,6,3911.0,0,3911.0,0.897,1716,32,0.556,0.0,6493,0.9
1,30,1,3,6,1,2,0,32,4,3,2,12248.0,0,12248.0,0.894,48,15,0.562,0.0,7445,0.9
1,20,1,3,1,0,3,0,25,5,3,3,8258.0,1306,6487.0,0.0,484,13,0.0,0.214,2,0.9
1,26,1,3,2,1,0,0,23,0,2,3,3841.0,1973,1324.0,0.841,1585,41,0.545,0.655,5440,0.9
1,24,1,2,2,2,0,0,29,1,1,2,31782.0,0,31782.0,1.056,3271,43,0.395,0.0,8871,0.9
1,22,0,3,5,1,4,0,28,4,3,2,4960.0,0,4960.0,0.882,1369,38,0.5479999999999999,0.0,8880,0.9
1,23,1,2,2,3,3,0,25,2,4,3,34516.0,0,34516.0,0.482,621,25,0.34600000000000003,0.0,1115,0.9
1,14,1,3,4,2,3,0,23,3,4,3,8958.0,0,8958.0,0.483,1108,33,0.387,0.0,439,0.9
1,33,1,2,5,2,1,0,40,3,5,4,2699.0,1901,277.0,0.773,1523,33,0.433,0.897,9196,0.9
1,21,0,1,6,1,4,0,22,5,2,4,1850.0,439,954.0,0.7240000000000001,1534,31,0.708,0.484,7325,0.9
1,8,0,3,3,3,5,0,2,4,1,3,1438.3,0,1438.3,0.6890000000000001,1682,38,0.6,0.0,7845,0.9
1,23,0,4,6,2,4,3,24,0,2,2,10195.0,1874,7806.0,0.4270000000000001,593,26,0.44,0.234,4870,0.9
1,22,0,3,2,3,4,0,31,2,3,2,1438.3,0,1438.3,0.736,1041,36,0.586,0.0,10048,0.9
1,17,1,3,0,1,2,0,23,1,3,3,1438.3,0,1438.3,0.539,727,28,1.111,0.0,6975,0.9
1,25,0,2,4,2,4,0,23,2,3,3,4281.0,0,4281.0,0.447,739,34,0.375,0.0,4292,0.9
1,12,0,3,3,2,4,0,13,1,3,0,2920.0,1905,494.0,0.983,1637,31,0.3670000000000001,0.831,47,0.9
1,12,1,4,5,1,3,0,12,4,2,4,5768.0,0,5768.0,0.924,4343,68,0.902,0.0,2301,0.9
1,36,0,1,3,2,4,0,23,1,3,4,1930.0,0,1930.0,0.331,969,35,0.25,0.0,1760,0.9
1,27,1,1,2,1,3,0,29,1,1,2,6214.0,685,5067.0,0.861,112,25,0.75,0.185,930,0.9
1,11,1,3,2,1,2,0,15,1,3,2,6407.0,87,5929.0,1.022,4317,67,0.833,0.075,1883,0.9
1,33,1,0,4,1,3,0,33,4,4,2,6526.0,93,6037.0,0.6779999999999999,1286,35,0.452,0.075,1639,0.9
1,20,1,2,2,2,3,0,23,1,2,2,5054.0,1973,2537.0,0.605,1020,29,0.393,0.498,6748,0.9
1,25,0,4,2,2,1,0,24,1,3,2,4708.0,462,3788.0,0.544,1151,40,1.273,0.195,2825,0.9
1,17,1,3,1,2,2,0,22,2,3,2,3312.0,0,3312.0,0.698,12,9,0.462,0.0,2167,0.9
1,23,0,5,2,0,1,0,27,5,4,2,2920.0,0,2920.0,0.516,1261,29,0.625,0.0,3341,0.9
1,28,1,3,2,2,1,0,31,5,3,3,5501.0,0,5501.0,0.519,1037,41,0.821,0.0,8707,0.9
1,23,1,3,4,3,3,0,26,1,3,4,20769.0,443,19868.0,0.371,846,33,0.72,0.043,7634,0.9
1,14,1,3,2,3,1,0,15,5,2,2,4323.0,0,4323.0,0.8170000000000001,1390,28,0.727,0.0,8590,0.9
1,4,0,0,5,1,4,0,0,2,1,3,6075.0,0,6075.0,0.923,4312,53,0.909,0.0,1008,0.9
1,12,1,1,3,2,0,0,17,4,3,3,10874.0,1895,8459.0,0.933,3100,49,0.3720000000000001,0.222,4234,0.9
1,16,0,3,3,1,1,0,21,5,3,1,1585.0,919,204.0,0.706,1310,30,0.379,0.871,1813,0.9
1,19,0,2,0,1,4,0,23,0,3,2,3387.0,0,3387.0,0.789,0,14,0.6,0.0,383,0.9
1,21,1,2,3,2,3,0,23,3,3,5,4754.0,0,4754.0,0.618,1529,31,0.3670000000000001,0.0,498,0.9
1,33,1,0,0,1,3,0,37,2,2,3,12918.0,1841,10566.0,1.008,4300,66,0.9,0.182,4248,0.9
1,33,0,1,2,2,4,0,38,0,4,4,4257.0,1973,1740.0,0.703,1689,40,1.083,0.591,4718,0.9
1,7,1,4,5,1,3,0,23,4,3,4,1438.3,0,1438.3,0.98,1378,33,0.72,0.0,1063,0.9
1,20,0,3,2,1,4,0,21,2,3,1,1438.3,0,1438.3,0.7140000000000001,1569,33,0.654,0.0,2256,0.9
1,10,0,3,2,2,1,0,9,0,3,1,2013.0,0,2013.0,0.602,1364,40,0.923,0.0,8560,0.9
1,25,0,1,2,1,5,3,31,3,2,4,33004.0,1898,30586.0,0.923,4346,62,0.946,0.073,7033,0.9
1,28,1,2,0,2,3,0,34,1,2,2,13769.0,0,13769.0,1.058,3212,43,0.395,0.0,6988,0.9
1,19,1,4,2,1,2,0,26,5,3,2,12890.0,0,12890.0,0.5760000000000001,1182,41,0.545,0.0,9182,0.9
1,20,0,4,1,1,5,0,13,2,3,6,15195.0,0,15195.0,0.726,1549,31,0.64,0.0,6336,0.9
1,12,0,1,2,1,4,0,16,2,3,4,1438.3,0,1438.3,0.508,1116,37,0.5670000000000001,0.0,1179,0.9
1,35,1,0,2,1,2,0,43,5,2,3,9918.0,395,9068.0,0.688,1422,30,0.29,0.086,9591,0.9
1,15,1,3,2,2,3,0,24,2,3,3,19402.0,0,19402.0,0.58,941,41,0.594,0.0,9927,0.9
1,18,1,1,5,1,1,0,21,4,2,3,10973.0,0,10973.0,0.792,4355,65,0.7859999999999999,0.0,1680,0.9
1,27,0,5,1,2,4,0,25,2,2,3,1438.3,0,1438.3,0.3670000000000001,939,37,0.469,0.0,2526,0.9
1,21,0,3,0,1,4,0,22,5,3,2,1781.0,0,1781.0,0.693,1167,25,0.75,0.0,2128,0.9
1,23,0,3,0,1,4,0,28,2,3,3,1603.0,297,854.0,0.733,1558,33,0.483,0.467,7185,0.9
1,13,0,3,6,1,4,0,13,4,2,5,2190.0,0,2190.0,0.691,1292,30,0.6,0.0,1583,0.9
1,15,0,4,6,2,5,0,12,1,2,3,29295.0,0,29295.0,1.411,4342,55,0.711,0.0,2201,0.9
1,23,0,1,5,0,1,0,24,5,2,2,2173.0,0,2173.0,0.652,1324,47,0.7809999999999999,0.0,7414,0.9
1,16,0,3,1,2,4,0,5,4,3,4,8668.0,0,8668.0,0.275,444,28,0.31,0.0,5321,0.9
1,9,0,1,6,1,1,0,13,5,4,4,2045.0,1243,338.0,0.5770000000000001,1155,29,0.696,0.835,290,0.9
1,11,1,0,1,1,0,0,9,2,3,4,8654.0,0,8654.0,0.446,79,8,0.385,0.0,6150,0.9
1,15,1,3,6,2,2,0,19,0,3,3,4697.0,587,3651.0,0.313,701,19,0.318,0.223,6876,0.9
1,20,1,2,0,1,1,3,21,4,3,4,16547.0,0,16547.0,0.242,591,31,0.3670000000000001,0.0,6000,0.9
1,7,1,2,6,1,0,0,23,2,3,5,16127.0,0,16127.0,0.769,3947,72,1.0,0.0,1210,0.9
1,17,0,3,2,1,1,0,19,3,3,3,2701.0,1959,203.0,0.637,1583,27,0.609,0.925,8116,0.9
1,23,0,3,1,1,4,0,16,2,4,2,7066.0,0,7066.0,0.479,717,28,0.31,0.0,791,0.9
1,21,1,2,2,1,3,0,23,2,3,2,12933.0,1747,10694.0,0.445,3746,46,0.514,0.173,4068,0.9
1,33,0,2,3,1,5,0,38,2,3,3,3875.0,935,2478.0,0.573,1267,39,0.581,0.361,5213,0.9
1,29,0,1,3,1,1,0,33,1,4,3,4629.0,262,3919.0,0.7879999999999999,1723,39,0.581,0.153,5453,0.9
1,11,0,2,1,2,1,0,5,3,1,3,1900.0,0,1900.0,0.7759999999999999,1726,36,0.353,0.0,8973,0.9
1,20,0,1,3,1,4,0,29,4,4,1,1438.3,0,1438.3,0.637,854,34,0.63,0.0,10054,0.9
1,18,0,4,2,3,4,0,26,0,4,2,3017.0,1398,1149.0,0.722,1078,40,0.471,0.619,9871,0.9
1,23,1,3,4,1,3,0,32,2,0,4,23870.0,0,23870.0,0.604,891,29,0.345,0.0,10116,0.9
1,23,0,3,2,0,4,0,23,2,3,3,1438.3,0,1438.3,0.409,860,33,0.536,0.0,2972,0.9
1,22,0,2,6,1,4,0,23,4,1,3,7151.0,347,6351.0,0.986,81,12,0.375,0.112,6094,0.9
1,22,0,3,5,0,4,0,23,4,3,2,4073.0,1973,1556.0,0.575,1046,33,0.433,0.618,2358,0.9
1,30,1,2,2,2,3,0,23,0,2,2,1438.3,0,1438.3,0.65,1103,27,0.542,0.0,5465,0.9
1,15,0,3,1,2,5,0,23,1,3,6,2246.0,0,2246.0,0.725,2178,41,0.821,0.0,5169,0.9
1,26,1,0,3,2,2,0,26,3,3,2,3764.0,0,3764.0,0.7759999999999999,3747,59,0.865,0.0,4056,0.9
1,20,0,3,3,2,5,3,23,3,2,3,34516.0,4,34362.0,0.602,984,36,0.586,0.004,1339,0.9
1,21,0,4,0,0,5,0,23,3,3,3,6769.0,30,6495.0,0.998,3347,44,0.35,0.04,1823,0.9
1,25,0,2,0,1,1,0,33,2,1,3,4882.0,248,4187.0,0.508,574,34,0.517,0.142,9799,0.9
1,23,0,1,2,1,4,0,30,4,3,3,1938.0,0,1938.0,0.612,1718,39,0.75,0.0,8271,0.9
1,17,1,2,6,1,2,1,20,0,3,2,34516.0,625,33431.0,1.047,3276,44,0.588,0.031,5241,0.9
1,14,0,3,3,2,4,0,22,5,3,5,5492.0,1111,3919.0,0.636,1356,35,0.667,0.28600000000000003,1653,0.9
1,20,0,4,4,2,4,0,24,2,2,2,1836.0,0,1836.0,0.32299999999999995,811,18,0.16699999999999998,0.0,2951,0.9
1,28,0,2,3,1,5,0,31,2,3,1,6094.0,0,6094.0,1.129,100,4,0.273,0.0,5397,0.9
1,19,1,4,2,1,3,0,22,1,3,3,23542.0,845,22235.0,0.462,1129,36,0.438,0.056,6385,0.9
1,12,0,4,0,1,1,0,23,3,4,4,4913.0,1973,2396.0,0.348,95,18,0.273,0.512,1172,0.9
1,33,1,0,3,2,3,1,35,4,2,6,34516.0,0,34516.0,0.969,4181,61,0.821,0.0,3982,0.9
1,11,1,3,0,1,2,0,6,1,3,4,3100.0,1973,583.0,0.35,22,2,0.2,0.812,4959,0.9
1,32,0,1,6,2,5,0,37,4,2,2,8513.0,346,7714.0,0.451,1099,27,0.542,0.094,130,0.9
1,19,1,3,5,2,0,0,22,1,3,5,7135.0,1973,4618.0,0.631,1260,32,0.448,0.353,7648,0.9
1,30,1,4,3,1,2,0,33,2,3,3,2340.0,1459,410.0,0.987,51,5,0.364,0.825,1535,0.9
1,36,0,2,2,1,4,0,39,3,2,2,2490.0,111,1977.0,0.6779999999999999,87,10,0.333,0.206,3033,0.9
1,26,0,3,2,1,5,0,26,2,3,2,4173.0,1306,2402.0,0.711,1482,37,0.516,0.424,6210,0.9
1,21,1,2,2,1,1,0,29,5,3,3,4738.0,0,4738.0,0.6409999999999999,905,26,0.5,0.0,2946,0.9
1,24,0,2,4,1,1,0,23,2,2,3,5527.0,659,4407.0,0.442,1238,27,0.48,0.203,537,0.9
1,24,1,3,4,1,2,0,32,5,4,3,2049.0,0,2049.0,0.974,1604,44,1.0,0.0,9601,0.8
1,0,0,0,3,2,5,0,0,0,2,4,6152.0,0,6152.0,0.391,122,13,0.5329999999999999,0.0,1208,0.8
1,39,0,0,3,2,5,0,43,2,6,3,5894.0,86,5417.0,1.015,644,22,0.455,0.081,223,0.8
1,14,1,3,2,2,3,0,7,0,2,2,32554.0,0,32554.0,0.872,4191,77,1.122,0.0,897,0.8
1,19,0,4,1,1,4,0,23,4,3,3,1663.0,553,651.0,0.8859999999999999,1621,28,0.52,0.609,486,0.8
1,29,0,2,2,1,5,0,23,4,3,2,12494.0,0,12494.0,0.5760000000000001,3763,59,0.917,0.0,2463,0.8
1,25,1,4,6,2,0,3,33,1,3,3,34516.0,817,33237.0,1.02,3097,39,0.581,0.037000000000000005,9383,0.8
1,13,1,3,0,1,3,0,17,1,3,3,4618.0,0,4618.0,0.7170000000000001,1413,39,0.75,0.0,3581,0.8
1,25,0,2,2,2,5,2,19,1,3,3,34516.0,120,33985.0,0.98,3674,55,0.711,0.015,3186,0.8
1,32,1,2,5,2,3,0,33,0,3,1,10286.0,0,10286.0,0.908,4102,49,0.903,0.0,2582,0.8
1,23,0,3,3,1,5,3,23,1,3,3,34516.0,811,33243.0,0.977,3249,41,0.457,0.037000000000000005,7255,0.8
1,36,0,0,5,2,4,0,23,5,3,3,5780.0,0,5780.0,0.394,3748,30,0.429,0.0,1013,0.8
1,23,0,2,6,2,5,0,28,4,3,4,5984.0,0,5984.0,0.551,849,32,0.556,0.0,6826,0.8
1,20,0,3,6,2,1,0,26,3,3,3,9110.0,1973,6593.0,1.052,3628,59,0.816,0.276,6845,0.8
1,20,0,4,6,1,1,0,26,4,3,3,1438.3,366,619.3,0.7859999999999999,1424,34,0.6920000000000001,0.569,1677,0.8
1,36,0,1,2,2,4,0,43,0,2,1,3109.0,0,3109.0,1.054,3688,62,0.674,0.0,9115,0.8
1,12,1,3,0,2,2,0,21,5,3,4,12050.0,1356,10229.0,0.63,1326,30,0.481,0.151,10123,0.8
1,21,0,3,5,2,5,0,23,1,3,4,2952.0,0,2952.0,0.82,1737,50,0.875,0.0,6532,0.8
1,3,1,0,4,0,2,0,2,1,1,3,8022.0,0,8022.0,0.381,3719,49,0.735,0.0,4639,0.8
1,19,0,4,3,2,5,0,13,5,2,2,4549.0,1168,2918.0,0.779,1201,24,0.478,0.359,7701,0.8
1,22,0,2,1,2,5,0,23,3,2,3,3137.0,404,2277.0,0.304,646,24,0.097,0.274,1480,0.8
1,27,1,2,2,1,0,0,23,0,3,2,12778.0,106,12271.0,0.967,209,18,0.4,0.04,414,0.8
1,25,0,3,5,1,5,0,23,2,3,2,3664.0,0,3664.0,0.8390000000000001,233,21,0.409,0.0,1114,0.8
1,0,1,0,3,2,1,0,2,2,1,3,3324.0,0,3324.0,0.537,128,12,0.6920000000000001,0.0,2649,0.8
1,19,1,5,5,1,3,0,21,1,3,3,3435.0,1973,918.0,0.332,3707,41,0.545,0.733,4586,0.8
1,24,1,3,3,1,3,3,23,4,3,3,34516.0,1791,32224.0,0.8759999999999999,4057,61,0.868,0.066,3599,0.8
1,27,0,4,2,2,1,0,30,0,3,2,6058.0,0,6058.0,0.997,3228,50,0.463,0.0,6139,0.8
1,6,1,1,3,2,1,0,23,5,3,2,4819.0,1650,2685.0,0.8340000000000001,4318,54,0.882,0.443,3413,0.8
1,39,1,1,6,2,4,0,23,2,4,4,2351.0,0,2351.0,0.8809999999999999,622,25,0.591,0.0,3985,0.8
1,19,1,3,5,1,1,0,15,1,2,5,4572.0,0,4572.0,0.48,2140,32,0.4,0.0,963,0.8
1,17,1,3,4,1,1,0,23,5,2,2,9422.0,1628,7314.0,0.8909999999999999,3114,48,0.611,0.224,879,0.8
1,12,1,1,6,1,0,0,3,2,1,4,2106.0,24,1868.0,0.61,1113,30,0.905,0.113,8478,0.8
1,23,1,4,2,2,2,0,23,0,4,5,5662.0,1022,4178.0,0.434,715,15,0.25,0.262,4339,0.8
1,18,1,4,6,1,0,0,23,3,3,3,34516.0,0,34516.0,1.043,3676,50,0.875,0.0,4970,0.8
1,30,1,1,5,1,3,0,23,5,2,1,33870.0,0,33870.0,0.872,3910,51,0.525,0.0,5854,0.8
1,4,0,0,2,0,4,0,5,4,1,1,4203.0,537,3207.0,0.705,3802,58,0.7,0.237,5214,0.8
1,16,0,5,3,1,5,0,17,2,1,4,3578.0,0,3578.0,0.759,143,26,0.44,0.0,7375,0.8
1,26,1,2,3,2,3,0,30,3,3,3,11617.0,1973,9100.0,0.457,667,33,0.483,0.217,1060,0.8
1,31,1,2,6,0,0,0,25,0,2,4,24379.0,655,23263.0,0.62,1695,31,0.281,0.046,7778,0.8
1,35,1,0,4,2,2,0,30,4,3,2,12218.0,0,12218.0,1.005,3623,52,0.59,0.0,5918,0.8
1,20,1,4,2,2,3,0,23,2,1,4,1818.0,0,1818.0,0.672,1263,34,0.467,0.0,1243,0.8
1,11,0,3,2,2,4,0,11,1,1,4,2802.0,1930,342.0,1.029,447,18,0.077,0.878,7019,0.8
1,30,0,2,6,1,4,0,35,1,4,2,4746.0,0,4746.0,0.862,3778,56,1.062,0.0,5903,0.8
1,19,1,5,3,0,0,0,23,1,3,2,5287.0,0,5287.0,0.841,4159,59,0.6829999999999999,0.0,3411,0.8
1,14,0,2,0,2,4,0,23,3,2,3,5989.0,0,5989.0,0.311,3729,50,0.17600000000000002,0.0,3272,0.8
1,31,0,3,3,2,4,0,23,3,3,3,2347.0,1430,447.0,0.845,1386,37,0.621,0.81,5706,0.8
1,15,1,5,6,2,2,1,19,1,3,4,34516.0,1973,31999.0,0.465,743,25,0.458,0.073,527,0.8
1,19,0,3,3,1,1,0,17,4,2,2,12355.0,0,12355.0,0.912,159,18,0.273,0.0,8009,0.8
1,13,0,2,6,3,1,0,15,0,2,3,4363.0,0,4363.0,0.7140000000000001,1520,38,0.846,0.0,8188,0.8
