CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
5426,0,15,1,2,6,2,3,0,21,2,3,1,19110.0,1921,16661.0,1.0,2966,66,0.727,0.128
7367,0,23,1,2,6,2,1,0,24,4,1,3,2993.0,803,1728.0,0.579,2589,62,0.674,0.423
7444,0,25,1,2,2,1,3,0,27,2,2,4,3290.0,1931,829.0,0.797,2167,70,0.7390000000000001,0.748
4850,0,24,0,3,3,2,4,3,26,3,3,4,11176.0,1901,8754.0,1.003,1587,54,0.6409999999999999,0.217
2366,0,22,0,4,3,1,5,0,23,3,1,2,21416.0,0,21416.0,0.7020000000000001,2717,65,0.9229999999999999,0.0
7385,0,27,1,2,2,1,3,0,28,2,2,5,2492.0,1204,824.0,0.6509999999999999,634,22,0.882,0.669
4758,0,28,1,2,4,2,2,0,25,2,3,5,14265.0,1408,12387.0,0.847,2489,48,0.871,0.132
1276,0,20,0,4,6,2,1,3,22,5,3,2,16985.0,509,16017.0,0.455,1768,46,0.647,0.057
2239,0,21,0,4,3,2,4,0,25,3,1,4,7469.0,1429,5570.0,0.9990000000000001,1870,60,0.489,0.254
784,0,26,0,4,2,1,4,0,23,5,1,2,4592.0,1973,2075.0,0.5720000000000001,506,23,0.737,0.5479999999999999
912,0,17,0,4,2,2,4,0,19,5,3,4,4341.0,0,4341.0,0.613,2355,53,0.537,0.0
6401,0,15,1,4,5,0,3,1,23,5,2,2,34516.0,0,34516.0,0.742,2577,57,0.763,0.0
8193,0,8,1,3,4,3,2,3,10,3,3,0,27710.0,0,27710.0,0.777,2516,63,0.659,0.0
5030,0,7,0,1,0,2,4,3,4,3,3,2,13431.0,1121,11848.0,0.621,1292,61,0.69,0.11800000000000001
5249,0,23,1,1,3,3,2,0,23,5,3,4,2645.0,1037,1146.0,0.67,2747,59,0.5329999999999999,0.5670000000000001
369,0,18,1,3,1,2,0,0,22,3,1,5,14028.0,973,12593.0,0.57,2236,63,0.738,0.102
2313,0,10,1,1,5,0,3,0,15,3,1,3,34516.0,321,33742.0,0.9890000000000001,1808,64,0.805,0.022000000000000002
8929,0,11,1,3,3,2,3,0,18,3,2,4,5699.0,547,4693.0,0.7340000000000001,1694,47,0.9,0.177
6100,0,20,1,3,6,0,0,0,21,4,2,4,16284.0,0,16284.0,0.889,1803,65,0.5,0.0
7085,0,39,1,0,5,2,4,0,43,3,2,2,3226.0,1595,1153.0,1.035,1924,60,0.591,0.643
556,0,26,1,2,0,1,3,0,23,5,3,4,2803.0,325,2025.0,0.55,1863,54,0.561,0.278
6503,0,24,1,1,5,1,0,0,17,5,2,5,34516.0,1537,32506.0,0.594,1654,49,0.735,0.057999999999999996
7621,0,33,1,1,5,2,4,0,40,4,5,4,2192.0,1107,623.0,0.706,2512,69,0.7170000000000001,0.716
6043,0,11,0,3,6,2,5,0,16,2,2,2,8318.0,1474,6373.0,1.4869999999999999,2232,67,1.139,0.23399999999999999
24,1,14,1,3,2,3,2,0,17,3,2,3,6391.0,0,6391.0,0.632,1278,34,0.419,0.0
1250,0,14,0,3,3,1,4,0,18,4,2,4,4736.0,486,3791.0,0.835,2443,63,0.659,0.2
2880,0,33,1,1,1,2,2,0,36,4,2,4,9944.0,1144,8338.0,0.62,1876,59,0.568,0.162
9711,0,26,0,3,0,1,1,0,34,5,3,3,4717.0,0,4717.0,0.563,1303,56,0.34700000000000003,0.0
1973,0,17,0,4,6,3,5,0,21,4,3,3,12778.0,1066,11250.0,0.777,1978,59,0.769,0.12
5203,0,22,1,3,2,1,2,0,25,4,2,3,16920.0,1671,14763.0,0.629,1937,50,0.5,0.127
5261,0,19,0,2,2,3,4,0,22,5,3,3,3240.0,1973,723.0,0.636,909,31,0.519,0.777
7318,0,4,0,0,2,0,4,0,4,3,1,3,4704.0,0,4704.0,1.177,1951,77,0.8909999999999999,0.0
8719,0,15,0,5,3,2,1,0,19,5,1,2,14987.0,963,13562.0,0.8,2958,73,0.8440000000000001,0.095
7956,0,25,1,1,6,2,3,0,21,3,3,3,3554.0,1101,1991.0,0.893,2201,49,0.735,0.44
9982,0,20,1,3,2,1,0,0,29,2,3,4,9227.0,479,8289.0,0.735,2460,64,0.721,0.102
3941,0,24,1,1,6,1,0,0,27,2,3,2,7522.0,598,6465.0,1.197,1463,52,1.138,0.141
3865,0,5,0,0,0,1,4,0,8,4,2,2,1677.0,0,1677.0,1.369,1823,40,0.613,0.0
9375,0,22,1,1,3,2,2,0,27,5,2,2,2319.0,1167,689.0,0.846,2281,58,0.659,0.703
4438,0,13,0,1,6,1,4,0,16,5,2,5,2722.0,1130,1130.0,1.319,1903,39,0.633,0.585
407,0,24,0,2,6,1,4,0,26,2,3,2,2046.0,0,2046.0,0.9359999999999999,2052,61,0.578,0.0
4803,0,21,1,4,6,2,3,3,24,4,2,4,34516.0,0,34516.0,1.06,1706,70,0.7390000000000001,0.0
1265,0,27,1,3,3,2,3,0,29,5,3,3,18531.0,1086,16983.0,0.833,1421,42,0.857,0.084
311,0,19,1,4,2,1,1,0,23,4,3,4,4112.0,0,4112.0,0.777,1760,44,1.25,0.0
1820,0,20,1,4,2,2,0,0,21,3,1,2,34516.0,0,34516.0,0.991,2642,58,0.659,0.0
6341,0,8,1,2,2,2,3,3,9,3,3,3,34516.0,801,33253.0,0.603,1644,55,0.8059999999999999,0.037000000000000005
454,0,13,1,1,5,1,4,0,15,2,3,4,4683.0,1972,2169.0,0.58,1006,35,0.731,0.537
7291,0,36,1,0,6,1,1,0,35,3,1,2,1438.3,0,1438.3,0.425,447,17,0.5,0.0
5179,0,27,0,3,5,1,4,0,23,3,3,2,4224.0,1897,1807.0,0.522,495,19,1.071,0.5720000000000001
717,0,25,1,3,2,1,2,0,19,2,1,4,7133.0,0,7133.0,0.612,1594,52,0.59,0.0
6261,0,8,0,1,3,2,5,0,9,5,1,0,10253.0,1388,8396.0,1.193,1813,56,0.941,0.18100000000000002
6447,0,18,0,2,1,2,1,0,12,3,3,2,4210.0,0,4210.0,1.224,2744,55,0.857,0.0
6942,0,23,1,3,3,2,0,0,29,4,3,2,12630.0,1357,10808.0,0.9470000000000001,2584,56,0.5710000000000001,0.14400000000000002
26,0,0,1,0,2,0,5,0,23,5,1,3,21084.0,1973,18567.0,0.763,1264,61,0.5429999999999999,0.11900000000000001
10095,1,30,0,2,0,2,4,0,39,2,5,1,3639.0,1690,1461.0,0.451,872,32,0.5,0.599
4491,0,26,1,1,3,0,0,0,23,3,3,5,31945.0,1129,30354.0,0.711,2209,52,0.6759999999999999,0.05
223,1,39,0,0,3,2,5,0,43,2,6,3,5894.0,86,5417.0,1.015,644,22,0.455,0.081
7496,0,39,0,1,6,2,4,0,41,3,2,2,2209.0,0,2209.0,1.2990000000000002,1949,42,0.857,0.0
2241,0,9,1,1,0,2,2,0,13,2,2,3,23447.0,1053,21932.0,0.622,1693,67,0.638,0.065
5727,0,22,1,3,2,2,3,0,17,3,2,3,4180.0,242,3492.0,0.747,2289,66,0.727,0.165
8564,0,27,0,1,2,2,1,0,26,2,3,2,4930.0,1736,2703.0,0.8009999999999999,2720,67,0.7909999999999999,0.452
7684,0,12,1,3,5,1,2,0,5,5,3,4,3417.0,1285,1668.0,0.57,1054,24,0.619,0.512
9872,0,24,0,1,0,2,4,0,32,3,2,4,4785.0,1493,2820.0,0.8,2210,49,0.5529999999999999,0.41100000000000003
2656,0,20,1,3,5,1,4,3,20,4,2,2,12685.0,0,12685.0,0.674,2942,64,0.574,0.0
6338,0,22,1,3,2,2,3,0,22,2,3,3,21374.0,0,21374.0,0.631,2599,69,0.6809999999999999,0.0
649,0,10,1,2,2,1,2,0,15,3,3,2,1911.0,755,694.0,0.363,963,39,0.256,0.637
7183,0,15,0,2,4,2,4,0,22,5,3,2,8666.0,0,8666.0,0.682,2169,61,0.578,0.0
8299,0,34,1,0,6,1,2,0,41,3,1,0,2759.0,1962,258.0,0.505,674,24,0.7,0.9059999999999999
6826,1,23,0,2,6,2,5,0,28,4,3,4,5984.0,0,5984.0,0.551,849,32,0.556,0.0
5820,0,19,0,4,3,3,5,0,23,5,3,3,23000.0,637,21903.0,1.095,2406,60,0.667,0.048
4104,0,10,1,2,0,2,2,0,12,4,3,2,1438.3,0,1438.3,0.579,1727,58,0.619,0.0
4781,0,23,1,3,2,1,4,0,23,2,3,5,2976.0,1352,1159.0,0.7390000000000001,1975,50,0.667,0.611
3181,0,17,1,3,3,2,0,0,23,2,1,3,34516.0,0,34516.0,0.852,993,38,0.5479999999999999,0.0
9345,0,32,1,1,3,1,2,0,40,4,2,5,1438.3,0,1438.3,0.425,569,30,0.6,0.0
3525,0,20,1,0,3,0,3,0,23,2,1,4,16099.0,0,16099.0,0.562,2215,78,0.76,0.0
1955,0,24,1,2,2,2,3,0,23,3,2,1,19595.0,725,18408.0,0.875,2343,52,0.8240000000000001,0.061
6154,0,17,1,4,2,2,2,0,12,2,2,4,13193.0,1285,11444.0,0.6709999999999999,2571,54,0.73,0.133
5821,0,31,0,3,0,2,1,0,23,2,1,3,8184.0,1046,6676.0,0.789,2633,61,0.821,0.184
2570,0,4,1,1,6,1,4,0,0,2,6,5,2607.0,1494,641.0,0.65,736,35,0.607,0.754
6637,0,22,0,2,6,1,4,0,24,3,2,3,5758.0,0,5758.0,0.433,2910,66,0.40700000000000003,0.0
4320,0,25,1,2,1,2,0,0,23,3,2,5,25873.0,156,25291.0,0.769,2437,74,0.647,0.022000000000000002
1670,0,20,1,2,6,0,2,0,24,5,1,1,2695.0,1193,1038.0,0.813,2568,43,0.963,0.615
7811,0,20,1,3,0,1,3,0,19,3,2,5,20860.0,1034,19364.0,0.816,2045,46,0.6970000000000001,0.07200000000000001
2853,0,19,1,4,6,1,1,0,17,5,3,3,1892.0,590,843.0,1.122,3043,50,1.609,0.5539999999999999
7794,0,26,1,3,0,1,3,0,20,2,3,4,27751.0,559,26733.0,0.426,467,15,0.667,0.037000000000000005
7644,0,22,1,5,2,1,3,0,25,5,2,2,34516.0,216,33859.0,0.723,2220,61,0.868,0.019
3441,0,21,1,3,6,2,3,0,24,2,1,5,24580.0,1973,22063.0,0.509,1828,52,0.7709999999999999,0.102
7423,1,23,1,2,3,1,3,0,25,2,2,4,29893.0,0,29893.0,0.519,1050,38,0.846,0.0
7577,0,17,1,1,6,1,3,0,20,4,1,5,21165.0,284,20430.0,0.624,1983,50,0.667,0.035
8565,0,21,0,4,5,2,1,0,20,2,2,1,9148.0,142,8587.0,0.774,2057,49,0.9670000000000001,0.061
4585,0,29,1,2,6,1,3,0,33,3,1,1,10979.0,1419,9090.0,0.475,465,23,0.5,0.172
2654,0,15,0,5,4,1,4,0,20,2,1,2,6519.0,396,5668.0,0.679,1834,55,0.711,0.131
4262,0,18,1,5,3,1,3,0,23,2,2,2,2509.0,1002,1045.0,1.25,1883,62,0.946,0.583
5579,0,9,0,2,5,1,4,0,23,2,1,3,2664.0,0,2664.0,1.071,1860,49,0.903,0.0
9929,0,14,0,2,6,1,5,0,15,4,5,2,14999.0,662,13876.0,0.539,2049,59,0.46799999999999997,0.075
782,0,6,0,1,3,2,4,3,0,3,1,2,10332.0,489,9384.0,0.843,1740,57,0.763,0.092
3253,0,24,1,4,6,1,2,0,23,4,1,4,10226.0,1175,8588.0,1.053,1969,47,1.036,0.16
10123,1,12,1,3,0,2,2,0,21,5,3,4,12050.0,1356,10229.0,0.63,1326,30,0.48100000000000004,0.151
7985,0,13,1,2,3,2,0,0,9,4,2,2,26124.0,0,26124.0,0.735,2695,82,0.586,0.0
8383,0,22,0,3,2,0,4,0,18,5,2,2,9816.0,0,9816.0,0.6729999999999999,2084,71,0.528,0.0
7374,0,26,0,2,0,2,4,0,27,3,3,3,2783.0,1865,404.0,0.912,2417,64,1.0,0.855
4238,0,23,1,3,2,3,2,0,23,4,2,3,15942.0,0,15942.0,0.723,757,31,0.32299999999999995,0.0
4004,0,20,0,3,2,2,4,3,26,3,3,2,12222.0,798,10962.0,1.138,2034,68,0.733,0.10300000000000001
8613,0,12,0,4,1,1,4,0,13,3,2,4,4002.0,940,2600.0,0.579,1094,43,0.514,0.35
4776,0,34,1,0,0,2,3,3,40,5,3,2,34516.0,926,33128.0,0.7909999999999999,1931,54,0.684,0.04
786,0,22,1,2,3,2,3,0,23,2,2,4,10227.0,1231,8532.0,0.875,2158,72,0.7829999999999999,0.166
2090,0,19,0,2,2,2,4,0,21,2,3,1,4265.0,1159,2643.0,0.708,1921,52,0.879,0.38
4474,0,21,1,2,6,3,2,0,23,2,2,2,13867.0,0,13867.0,0.659,2791,58,0.7440000000000001,0.0
1835,0,17,1,2,1,0,1,0,21,3,1,2,2243.0,0,2243.0,0.6970000000000001,2525,53,0.75,0.0
9792,0,15,0,2,2,1,1,0,23,5,1,3,11239.0,913,9864.0,0.94,2485,79,0.78,0.122
8416,0,27,1,2,6,2,2,0,32,4,1,2,22558.0,365,21740.0,0.987,2380,60,0.591,0.036000000000000004
500,0,24,1,5,4,1,0,3,23,4,2,4,34516.0,434,33625.0,0.9259999999999999,1592,54,0.778,0.026000000000000002
12,0,30,1,2,2,1,3,0,23,3,2,3,23510.0,590,22461.0,0.43799999999999994,685,25,0.29600000000000004,0.045
3476,0,37,0,0,5,3,1,0,42,5,2,2,1651.0,971,218.0,0.985,2551,48,0.611,0.868
939,0,27,0,1,3,2,4,0,28,5,2,2,8693.0,343,7897.0,0.8640000000000001,3229,59,0.5329999999999999,0.092
9650,0,9,0,2,3,1,4,0,17,2,3,1,4549.0,731,3356.0,0.445,919,23,0.5,0.262
7703,0,25,1,2,0,1,3,0,20,2,1,2,3558.0,0,3558.0,0.57,2635,55,0.912,0.0
6422,1,25,0,1,2,2,4,0,24,0,3,4,7176.0,0,7176.0,0.45,418,23,0.65,0.0
9245,0,18,1,3,6,2,3,3,25,2,3,1,34516.0,216,33859.0,0.6409999999999999,3096,66,0.6890000000000001,0.019
232,0,12,1,3,2,2,2,0,12,2,3,4,18293.0,0,18293.0,0.5710000000000001,1765,53,0.43200000000000005,0.0
8033,0,14,0,2,2,0,5,0,10,5,2,1,18332.0,914,16956.0,0.6,2594,57,0.675,0.075
9804,0,22,1,2,2,0,3,0,30,4,3,2,6383.0,974,4947.0,0.845,2950,78,0.66,0.225
299,0,16,0,3,3,2,4,3,18,4,2,3,13441.0,1973,10924.0,0.7340000000000001,899,39,0.633,0.187
6926,0,24,1,2,2,1,0,0,30,2,1,3,20114.0,0,20114.0,0.82,3214,78,0.7959999999999999,0.0
5405,0,28,0,2,2,2,4,0,30,2,2,1,2019.0,925,632.0,0.56,711,26,0.7140000000000001,0.687
9732,0,12,1,3,3,2,2,3,20,5,1,2,34516.0,1328,32723.0,0.767,3018,68,0.47200000000000003,0.052000000000000005
1934,1,29,1,5,4,2,3,0,34,2,1,4,1438.3,0,1438.3,0.414,467,26,0.33299999999999996,0.0
4619,1,20,1,4,3,1,2,0,23,0,3,2,8017.0,0,8017.0,0.5589999999999999,681,33,0.654,0.0
4403,0,23,0,1,1,1,5,0,23,2,1,2,8519.0,0,8519.0,0.873,2250,55,0.625,0.0
9444,0,12,1,3,6,2,3,0,20,5,2,2,34516.0,1651,32381.0,0.488,2106,53,0.703,0.062
4154,0,24,1,0,5,0,2,0,26,5,3,3,9474.0,562,8453.0,0.557,1918,44,0.588,0.10800000000000001
5013,0,14,0,3,2,2,4,0,14,4,3,4,6587.0,371,5763.0,1.262,2657,60,0.8420000000000001,0.125
3808,0,6,1,1,3,2,2,0,23,3,2,2,2999.0,0,2999.0,0.812,1803,70,0.778,0.0
7984,0,23,1,3,2,2,2,0,19,2,1,4,7154.0,1010,5682.0,1.002,2178,49,0.735,0.20600000000000002
8370,0,27,1,2,4,1,3,0,30,3,2,4,4039.0,935,2642.0,0.396,527,26,0.28600000000000003,0.34600000000000003
4785,0,31,1,3,2,1,3,0,33,5,2,3,5516.0,1973,2999.0,0.473,562,14,0.5,0.456
4032,0,38,0,0,2,2,4,0,41,2,1,2,5577.0,243,4888.0,0.985,2752,60,1.121,0.124
6377,0,8,1,3,6,3,3,0,11,5,3,3,8628.0,1038,7128.0,0.688,1733,50,0.818,0.174
968,0,17,1,2,5,2,0,0,20,4,3,1,30137.0,906,28769.0,0.721,2111,64,0.897,0.045
9284,0,16,0,3,1,1,4,0,23,3,2,1,9778.0,1668,7624.0,0.5,2031,56,0.6920000000000001,0.22
8079,0,22,1,3,5,2,0,0,25,3,2,5,20912.0,0,20912.0,0.725,2669,74,0.787,0.0
10030,0,23,1,3,3,2,0,0,32,2,2,2,14699.0,590,13650.0,0.534,3352,54,0.561,0.071
6189,0,31,1,3,0,2,2,0,23,5,3,2,10350.0,0,10350.0,0.826,2017,53,0.8,0.0
944,0,18,1,4,2,2,1,0,23,4,2,3,11346.0,0,11346.0,0.665,2319,57,0.457,0.0
1832,0,37,0,2,2,2,4,1,42,3,1,3,15987.0,883,14642.0,0.7290000000000001,2201,46,0.867,0.084
5273,0,17,1,3,2,2,2,0,17,2,2,4,19711.0,0,19711.0,1.037,2176,62,1.0,0.0
1769,0,7,1,4,3,2,1,0,12,3,1,1,8650.0,1458,6721.0,0.777,1724,53,1.032,0.223
1457,0,29,1,2,2,2,3,3,23,4,1,1,34516.0,854,33200.0,0.818,2129,50,0.7140000000000001,0.038
6495,0,24,1,2,2,1,3,0,23,5,1,2,9748.0,892,8394.0,0.893,1970,56,0.833,0.139
3990,0,23,0,3,6,3,4,0,23,2,1,2,2454.0,1586,394.0,0.804,2312,65,0.596,0.8390000000000001
3945,1,22,1,3,4,3,0,0,22,1,2,6,34516.0,0,34516.0,0.46399999999999997,657,34,0.33299999999999996,0.0
7006,0,21,0,3,3,3,4,0,27,3,2,4,4255.0,1217,2574.0,0.65,2059,62,0.5,0.395
2441,0,9,0,4,5,2,4,0,11,3,2,2,3271.0,905,1904.0,0.7040000000000001,1402,82,1.0,0.418
941,0,5,0,0,2,2,4,0,7,2,3,2,3480.0,274,2756.0,0.722,1675,55,0.8059999999999999,0.20800000000000002
4613,0,24,1,3,5,2,3,0,27,2,1,4,13306.0,1928,10848.0,0.516,2141,58,0.581,0.185
7715,0,12,1,3,2,2,3,0,18,5,1,2,13637.0,0,13637.0,0.5660000000000001,2188,63,0.659,0.0
4314,0,13,1,3,2,2,2,0,16,3,2,3,6733.0,569,5705.0,0.5529999999999999,2932,62,0.565,0.153
6914,0,26,0,3,3,2,4,0,32,2,3,0,2728.0,903,1363.0,0.648,2787,73,0.976,0.5
28,0,23,0,4,2,1,1,0,28,4,1,2,6250.0,207,5606.0,1.06,1372,31,1.158,0.10300000000000001
8788,0,23,1,4,5,1,1,0,20,4,1,3,3653.0,425,2772.0,0.846,1953,56,0.6920000000000001,0.24100000000000002
2191,0,18,1,3,3,0,2,0,23,3,3,1,22919.0,906,21551.0,0.9420000000000001,2290,61,0.919,0.06
5962,0,10,1,1,2,2,0,0,7,2,2,2,34516.0,0,34516.0,0.531,1591,49,0.7879999999999999,0.0
8303,0,18,1,3,6,1,3,0,25,2,1,4,4198.0,1317,2416.0,1.526,1038,26,1.0,0.424
1698,0,18,1,3,2,2,2,0,26,5,2,2,7532.0,0,7532.0,0.47600000000000003,2135,58,0.619,0.0
6868,0,9,1,5,5,2,2,0,15,3,2,3,4587.0,1240,2883.0,0.903,1773,55,0.8059999999999999,0.371
6799,1,19,1,4,2,1,3,0,23,4,3,4,12250.0,1678,10085.0,0.6409999999999999,992,29,0.696,0.177
8658,0,30,1,4,0,2,3,0,28,5,1,4,17753.0,1429,15854.0,0.851,2490,54,0.73,0.107
615,0,11,0,1,2,2,4,3,6,3,3,3,12535.0,1575,10486.0,0.6829999999999999,1944,64,0.609,0.163
5627,0,22,0,3,5,1,4,0,25,5,1,3,3541.0,982,2097.0,0.664,2028,59,0.6829999999999999,0.408
4615,0,17,0,3,2,0,5,0,20,5,3,4,14622.0,0,14622.0,0.9590000000000001,3113,57,0.457,0.0
7642,0,19,1,3,6,1,3,0,25,2,1,2,23973.0,0,23973.0,0.779,2143,61,0.511,0.0
2763,0,28,1,3,2,2,3,0,25,3,2,1,29200.0,848,27890.0,1.092,1813,63,1.028,0.045
9256,0,20,1,2,4,2,2,0,28,2,3,2,10077.0,0,10077.0,0.639,1098,42,0.5760000000000001,0.0
3540,0,18,0,4,1,1,5,0,23,4,2,4,8667.0,1310,6892.0,0.7290000000000001,2452,59,0.5329999999999999,0.205
6235,0,18,1,3,2,2,2,0,18,3,3,4,12871.0,306,12113.0,0.778,1824,50,1.069,0.059000000000000004
6626,0,12,1,2,2,2,2,0,17,2,2,4,2346.0,0,2346.0,0.39399999999999996,2489,62,0.532,0.0
8586,0,29,0,2,4,0,4,0,30,3,2,4,9919.0,0,9919.0,0.496,1045,60,0.8420000000000001,0.0
2705,0,24,1,3,6,2,0,0,20,3,1,4,17087.0,0,17087.0,0.7609999999999999,2108,60,0.591,0.0
2299,1,16,0,3,2,1,4,0,23,1,3,3,5505.0,1973,2988.0,0.7290000000000001,1230,32,0.44799999999999995,0.457
185,0,23,0,3,5,0,4,0,23,3,1,3,1902.0,0,1902.0,0.693,2274,43,0.893,0.0
5284,0,5,0,0,2,2,4,0,9,2,1,1,4254.0,1934,1790.0,0.764,1313,52,0.722,0.579
5754,0,25,1,2,6,3,3,0,26,5,1,3,9854.0,1416,7968.0,0.9209999999999999,2429,66,0.9490000000000001,0.191
1913,0,21,0,4,3,1,4,0,18,4,3,4,7711.0,529,6723.0,0.884,1063,32,0.68,0.128
8624,0,4,0,0,2,1,4,0,6,2,1,4,3213.0,1973,696.0,1.275,1575,36,1.0,0.7829999999999999
8375,0,20,1,2,6,3,0,0,24,2,2,4,3132.0,1004,1666.0,0.6890000000000001,2182,49,0.595,0.46799999999999997
7867,0,19,0,3,3,0,4,0,20,2,3,2,9977.0,1609,7889.0,0.65,2119,51,0.743,0.209
104,0,27,0,2,0,1,5,0,28,4,1,3,5659.0,931,4266.0,0.436,600,30,0.6,0.24600000000000002
6314,1,36,1,0,6,2,1,3,29,2,4,4,17161.0,0,17161.0,0.552,903,32,0.556,0.0
4711,0,39,0,1,6,2,5,0,23,4,1,2,5018.0,670,3887.0,0.624,2530,71,0.8,0.225
8247,0,18,0,3,6,1,5,0,25,3,3,3,11474.0,604,10411.0,0.6859999999999999,1919,64,0.451,0.09300000000000001
3858,0,25,1,3,4,1,1,0,23,5,1,4,7925.0,983,6480.0,0.75,2347,55,0.8059999999999999,0.182
5838,0,2,0,0,5,2,4,3,7,5,3,3,12793.0,1187,11143.0,0.7829999999999999,1578,57,0.763,0.129
6919,0,23,1,2,6,2,4,0,29,3,2,2,4834.0,0,4834.0,0.998,882,25,1.0590000000000002,0.0
6842,0,18,0,3,3,1,4,0,18,5,2,5,1438.3,242,750.3,0.976,2704,76,0.72,0.478
1676,0,29,1,3,0,2,0,0,23,4,3,3,12948.0,1372,11109.0,1.113,1418,32,0.68,0.142
4339,1,23,1,4,2,2,2,0,23,0,4,5,5662.0,1022,4178.0,0.434,715,15,0.25,0.262
7549,0,8,0,2,3,2,4,0,11,3,1,0,2799.0,0,2799.0,0.696,1266,33,0.654,0.0
5490,0,24,1,2,6,1,3,0,25,2,3,1,6030.0,853,4715.0,0.623,2035,71,0.841,0.218
5687,0,16,1,2,2,0,3,0,22,4,3,1,6779.0,897,5420.0,0.737,2044,55,0.512,0.2
6414,0,27,0,1,5,0,1,3,23,4,1,1,15248.0,780,14006.0,0.725,3232,73,0.456,0.081
7102,0,27,1,3,3,2,2,0,32,3,1,0,15583.0,0,15583.0,0.873,2451,59,1.091,0.0
9075,0,6,1,1,3,1,1,0,13,2,2,3,2576.0,1290,822.0,1.0270000000000001,1726,59,0.46799999999999997,0.6809999999999999
7432,0,22,1,1,6,1,2,3,24,5,3,5,25270.0,630,24180.0,0.8190000000000001,944,41,1.318,0.043
2293,0,9,1,4,2,2,2,0,9,2,3,3,8717.0,269,7998.0,0.556,1053,49,0.595,0.08199999999999999
4411,0,19,1,4,2,1,3,0,23,3,2,3,1438.3,0,1438.3,0.674,2287,54,0.8290000000000001,0.0
908,0,19,1,5,0,2,3,0,22,3,2,1,33755.0,1800,31454.0,0.7509999999999999,2063,61,0.6509999999999999,0.068
8049,0,27,0,2,6,2,1,0,24,4,3,4,7282.0,0,7282.0,0.74,1998,59,0.816,0.0
4869,0,16,1,4,6,2,3,0,19,5,3,5,7260.0,263,6547.0,0.833,2749,63,0.78,0.098
2325,0,17,0,3,2,1,4,3,17,5,1,4,12952.0,1395,11088.0,0.414,2071,41,0.457,0.14400000000000002
722,0,29,0,2,6,2,4,0,30,5,1,5,5353.0,1132,3759.0,0.973,2944,69,0.8370000000000001,0.298
3841,0,12,1,0,2,1,2,0,20,4,4,4,11741.0,1098,10181.0,0.773,1120,31,0.7829999999999999,0.133
302,0,13,0,4,5,2,4,0,23,4,3,1,2609.0,1192,953.0,0.657,1805,54,0.6,0.635
6286,0,25,0,1,0,1,5,0,24,3,3,1,11167.0,0,11167.0,0.622,2374,64,0.762,0.0
3388,0,18,1,3,3,1,3,0,23,3,2,5,20882.0,958,19462.0,0.857,1248,30,0.6,0.068
9702,0,16,1,2,6,2,0,1,24,4,2,2,34516.0,768,33286.0,0.72,1930,53,1.1,0.036000000000000004
9328,0,37,0,1,0,2,1,0,43,4,3,2,3071.0,1571,1027.0,0.91,2921,58,0.659,0.6659999999999999
9333,0,13,1,2,2,0,2,0,21,4,1,4,2267.0,0,2267.0,0.875,3029,74,0.75,0.0
8407,0,26,1,2,3,2,0,0,31,3,2,2,6617.0,1973,4100.0,0.45899999999999996,2170,58,0.659,0.38
5269,0,31,0,2,3,0,4,0,37,4,3,5,3276.0,0,3276.0,0.972,2295,51,0.6940000000000001,0.0
5322,0,10,1,0,3,1,0,0,11,2,3,2,10097.0,1655,7958.0,1.4080000000000001,1835,57,0.763,0.212
4597,0,16,0,3,0,1,4,0,23,5,2,1,8260.0,1973,5743.0,1.0490000000000002,1954,54,0.73,0.305
3055,0,26,1,4,2,1,1,0,20,4,2,1,5776.0,418,4902.0,0.894,2531,62,0.636,0.151
2518,0,14,0,4,2,0,4,0,23,4,3,3,1438.3,457,523.3,0.46399999999999997,2292,48,0.611,0.636
6922,0,14,0,3,0,2,4,0,20,4,3,1,7207.0,1530,5205.0,0.828,2355,60,0.7070000000000001,0.278
8478,1,12,1,1,6,1,0,0,3,2,1,4,2106.0,24,1868.0,0.61,1113,30,0.905,0.113
2186,0,18,1,3,3,1,2,0,21,3,2,5,21158.0,0,21158.0,0.633,2571,57,0.8109999999999999,0.0
4896,0,17,1,3,2,1,0,0,23,2,2,2,22906.0,671,21774.0,0.9420000000000001,1902,54,0.73,0.049
670,0,19,1,2,2,1,2,0,20,3,3,4,2648.0,1807,339.0,1.006,1942,53,0.853,0.872
9737,0,8,0,4,2,2,5,3,16,5,2,2,30702.0,229,30029.0,0.721,1565,54,0.524,0.022000000000000002
5556,0,23,1,1,6,2,0,0,27,4,3,1,34516.0,0,34516.0,0.759,1915,54,0.561,0.0
3270,0,27,0,1,0,0,5,0,23,2,1,3,17054.0,0,17054.0,0.6729999999999999,3138,62,0.6,0.0
6439,1,12,1,3,0,2,2,0,5,4,1,5,16317.0,0,16317.0,0.5660000000000001,992,44,0.929,0.0
80,0,10,1,1,2,2,3,0,14,2,2,4,3761.0,1246,2051.0,0.627,1918,55,0.585,0.455
